,name,nid,icons,utLogMap,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,installment,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,voucherId,skuId,inStock,isAD
38,DISPLAY COOLER (EXPO-600AH/CN),413269806,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413269806', 'x_ad': '1', 'x_object_id': '413269806'}",//www.lazada.co.id/products/display-cooler-expo-600ahcn-i413269806-s461179894.html?search=1,https://id-live-01.slatic.net/original/8da83f791395465f27167bd602aea0cd.jpg,11800000.00,Rp11.800.000,9600800.00,null,Rp9.600.800,-19%,0,,,nt_product,Kota Jakarta Pusat,413269806_ID-461179894,413269806_ID,[{'id': '413269806_ID-461179894'}],"['2 (Dua) Pintu Showcase / Display Cooler / Lemari Kaca Berpendingin / Kulkas Kaca / Tempat Promosi Minuman Pendingin. Showcase ini sangat cocok digunakan di toko, restoran, cafe, hotel, minimarket, dan lain-lain.', 'Fitur :', '- Canopy + Lamppu Interior LED', '- Night Thermosthat (suhu bisa diatur berbeda pada siang & malam hari untuk menghemat energi)', '- Kaca 2 Lapis Low -E', '- Frame Pintu Kokoh terbuat dari aluminium', '- Mesin Sistem drop in', '- CFC Free', 'SPESIFIKASI DISPLAY COOLER (EXPO-600AH/CN)', '* Dimensi(mm) : 950 x 625 x 1880', '* Volume(L) : 575', '* Watt : 450', '* Suhu : +4 - +8', '* Shelf : 4', '* Refrigerant : R134a', '* Weight (kg) : 78']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/8da83f791395465f27167bd602aea0cd.jpg', 'productUrl': '//www.lazada.co.id/products/display-cooler-expo-600ahcn-i413269806-s461179894.html?search=1', 'sku': '413269806_ID', 'skuId': '461179894'}]",0,"[10100871, 16308]",query:;nid:413269806;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413269806_ID;price:9600800.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413269806;sku_id:461179894;shop_id:14855,"[{'sku': '413269806_ID-461179894', 'skuId': '461179894', 'count': 0}]",413269806,203027413203928,461179894,True,0
39,GEA RQ-56WC Kulkas Side by Side 4 Pintu - Putih [Khusus JABODETABEK],16729129,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '105365631', 'x_ad': '1', 'x_object_id': '105365631'}",//www.lazada.co.id/products/gea-rq-56wc-kulkas-side-by-side-4-pintu-putih-khusus-jabodetabek-i105365631-s106166335.html?search=1,https://id-test-11.slatic.net/p/15/gea-rq-56wc-kulkas-side-by-side-4-pintu-putih-khusus-jabodetabek-0937-92192761-1bc148742b6327cb57813b0fea06b85c-catalog_233.jpg,NaN,NaN,11500000.00,null,Rp11.500.000,NaN,0,,,nt_product,Kota Jakarta Timur,GE115HAAA9YKA1ANID-22905976,GE115HAAA9YKA1ANID,[{'id': 'GE115HAAA9YKA1ANID-22905976'}],"['GEA RQ-56WC', 'Kulkas Side by Side 4 Pintu', 'Kapasitas : 457 Liter', 'Watt : 185 watt', 'Temperature : +2 - +8 / (-14 s/d -23) Celcius', 'Freon : R600a', 'Kelengkapan Paket: Buku panduan, Kartu garansi resmi', 'Garansi produk : Garansi Resmi 3 Tahun Spare PartKhusus JABODETABEK']",9053,GEA,1906,1906,GEA ONLINE,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-rq-56wc-kulkas-side-by-side-4-pintu-putih-khusus-jabodetabek-0937-92192761-1bc148742b6327cb57813b0fea06b85c-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-rq-56wc-kulkas-side-by-side-4-pintu-putih-khusus-jabodetabek-i105365631-s106166335.html?search=1', 'sku': 'GE115HAAA9YKA1ANID', 'skuId': '106166335'}]",0,"[10100871, 16308]",query:;nid:16729129;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAAA9YKA1ANID;price:11500000.00;client:desktop;supplier_id:1906;asc_category_id:16308;item_id:105365631;sku_id:106166335;shop_id:81359,"[{'sku': 'GE115HAAA9YKA1ANID-22905976', 'skuId': '106166335', 'count': 0}]",105365631,,106166335,True,0
40,Showcase GEA 2 pintu EXPO-1050AH/CN,413262852,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413262852', 'x_ad': '1', 'x_object_id': '413262852'}",//www.lazada.co.id/products/showcase-gea-2-pintu-expo-1050ahcn-i413262852-s461195507.html?search=1,https://id-live-01.slatic.net/original/c2ddddad5462fc42c27739aa873526a5.jpg,16000000.00,Rp16.000.000,13550900.00,null,Rp13.550.900,-15%,0,,,nt_product,Kota Jakarta Pusat,413262852_ID-461195507,413262852_ID,[{'id': '413262852_ID-461195507'}],"['Lampu interior vertikal LED', 'Lampu Kanopi', 'Bebas CFC', 'Roda', 'Thermometer digital', 'Fitur Night thermostat (Fitur pengaturan suhu berbeda pada siang & malam)', 'Menggunakan pintu 2 lapis kaca ""Low-e"" (anti embun)', 'Frame pintu alumunium', 'Panjang (mm)', '1210', 'Lebar (mm)', '680', 'Tinggi (mm)', '2180', 'SPESIFIKASI', 'Suhu (°c)', '4~8', 'Tegangan', '220V / 1-Phase', 'Kapasitas (Liter)', '1050', 'Daya (W)', '630', 'Berat (Kg)', '180', 'Penambahan', 'Rak: 5 buah', 'Asli', 'China', 'Pendingin', 'R134a']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/c2ddddad5462fc42c27739aa873526a5.jpg', 'productUrl': '//www.lazada.co.id/products/showcase-gea-2-pintu-expo-1050ahcn-i413262852-s461195507.html?search=1', 'sku': '413262852_ID', 'skuId': '461195507'}]",0,"[10100871, 16308]",query:;nid:413262852;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:413262852_ID;price:13550900.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413262852;sku_id:461195507;shop_id:14855,"[{'sku': '413262852_ID-461195507', 'skuId': '461195507', 'count': 0}]",413262852,202919010403928202917407803928203027413203928,461195507,True,0
41,GEA EXPO-382P Showcase Display Cooler [382 L] Free Ongkir,1013366791,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1013366791', 'x_ad': '1', 'x_object_id': '1013366791'}",//www.lazada.co.id/products/gea-expo-382p-showcase-display-cooler-382-l-free-ongkir-i1013366791-s1516832523.html?search=1,https://id-test-11.slatic.net/p/f9329d6bc2c0428190edcd8badee0e9a.jpg,NaN,NaN,4900000.00,null,Rp4.900.000,NaN,0,,,nt_product,Kota Tangerang,1013366791_ID-1516832523,1013366791_ID,[{'id': '1013366791_ID-1516832523'}],"['(YANG DI KIRIMKAN OLEH JNE HANYALAH SURAT PEMESANANNYA SAJA, UNIT DI KIRIMKAN OLEH KURIR KAMI)PERHATIAN!!!! Kami hanya menerima pembelian dari wilayah DKI Jakarta dan Tangerang Raya (Kota Tangerang, Kota Tangerang Selatan, Kab.tangerang) (Kec. Serpong, Kec. Pagedangan, Kec. Kelapa Dua, Kec. Serpong Utara). Pengiriman produk oleh kurir kami dan jasa pengiriman GRATIS kecuali di beberapa wilayah Tangerang Raya.\xa0Spesifikasi\xa0GEA EXPO-382P Showcase Display Cooler [382 L]', '- Kapasitas (L) : 382 L', '- Suhu : 4 C s/d 8 C', '- Ukuran (P x L x T) (mm) : 600 x 650 x 2106', '- Daya (W) : 220 Watt', '- Tegangan : 220V / 1P', '- Berat (Kg) : 83 Kg', '- Rak : 5 Buah', '- Asli : Cina', '- Pendingin : R600a', '- Garansi Produk : 1 Tahun spareparts 3 Tahun kompresor']",9053,GEA,100201083,100201083,Refcon,"[{'image': 'https://id-test-11.slatic.net/p/f9329d6bc2c0428190edcd8badee0e9a.jpg', 'productUrl': '//www.lazada.co.id/products/gea-expo-382p-showcase-display-cooler-382-l-free-ongkir-i1013366791-s1516832523.html?search=1', 'sku': '1013366791_ID', 'skuId': '1516832523'}]",0,"[10100871, 16308]",query:;nid:1013366791;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:1013366791_ID;price:4900000.00;client:desktop;supplier_id:100201083;asc_category_id:16308;item_id:1013366791;sku_id:1516832523;shop_id:310460,"[{'sku': '1013366791_ID-1516832523', 'skuId': '1516832523', 'count': 0}]",1013366791,,1516832523,True,0
42,GEA Kitchen Chiller Cabinet Kulkas 1 Pintu - GC-470 - Khusus JABODETABEK,85792868,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '171579696', 'x_ad': '1', 'x_object_id': '171579696'}",//www.lazada.co.id/products/gea-kitchen-chiller-cabinet-kulkas-1-pintu-gc-470-khusus-jabodetabek-i171579696-s202416577.html?search=1,https://id-test-11.slatic.net/p/15/gea-kitchen-chiller-cabinet-kulkas-1-pintu-gc-470-khusus-jabodetabek-1951-86829758-ee35dfc2951f4ca11d3798f9e17ff086-catalog_233.jpg,5600000.00,Rp5.600.000,5399000.00,null,Rp5.399.000,-4%,0,,,nt_product,Kota Jakarta Utara,GE115HAABF2U78ANID-116608598,GE115HAABF2U78ANID,[{'id': 'GE115HAABF2U78ANID-116608598'}],"['Warna Silver', 'Daya Listrik (Watt) 90 Watt', 'Kapasitas Kulkas 470 Liter', 'Refrigrant Kulkas R-600A', 'Highlight Produk', 'Bebas CFC', 'Desain elegan', '&quot;No Frost System&quot; (anti bunga es)', 'Dilengkapi dengan sistem sirkulasi udara multiple', 'Tampilan LED dengan beberapa fungsi tombol', 'Pengatur temperatur udara yang tepat', 'Lampu interior LED', 'Vegetable Crisper', 'Khusus JABODETABEK']",9053,GEA,54033,54033,Station Electronic (Home Appliances),"[{'image': 'https://id-test-11.slatic.net/p/15/gea-kitchen-chiller-cabinet-kulkas-1-pintu-gc-470-khusus-jabodetabek-1951-86829758-ee35dfc2951f4ca11d3798f9e17ff086-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-kitchen-chiller-cabinet-kulkas-1-pintu-gc-470-khusus-jabodetabek-i171579696-s202416577.html?search=1', 'sku': 'GE115HAABF2U78ANID', 'skuId': '202416577'}]",0,"[10100871, 16308]",query:;nid:85792868;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:GE115HAABF2U78ANID;price:5399000.00;client:desktop;supplier_id:54033;asc_category_id:16308;item_id:171579696;sku_id:202416577;shop_id:120050,"[{'sku': 'GE115HAABF2U78ANID-116608598', 'skuId': '202416577', 'count': 0}]",171579696,,202416577,True,0
43,Showcase GEA EXPO-800AH/CN,413255794,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413255794', 'x_ad': '1', 'x_object_id': '413255794'}",//www.lazada.co.id/products/showcase-gea-expo-800ahcn-i413255794-s461181642.html?search=1,https://id-live-01.slatic.net/original/0d3067e0a8907dc073c8e9d144713bb0.jpg,14500000.00,Rp14.500.000,11550080.00,null,Rp11.550.080,-20%,0,,,nt_product,Kota Jakarta Pusat,413255794_ID-461181642,413255794_ID,[{'id': '413255794_ID-461181642'}],"['Lampu interior vertikal LED', 'Lampu Kanopi', 'Bebas CFC', 'Roda', 'Thermometer digital', 'Fitur Night thermostat (Fitur pengaturan suhu berbeda pada siang & malam)', 'Menggunakan pintu 2 lapis kaca ""Low-e"" (anti embun)', 'Frame pintu alumunium', 'Panjang (mm)', '1062', 'Lebar (mm)', '680', 'Tinggi (mm)', '2000', 'SPESIFIKASI', 'Suhu (°c)', '4~8', 'Tegangan', '220V / 1-Phase', 'Kapasitas (Liter)', '800', 'Daya (W)', '630', 'Berat (Kg)', '93', 'Penambahan', 'Rak: 5 buah', 'Asli', 'China', 'Pendingin', 'R134a']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/0d3067e0a8907dc073c8e9d144713bb0.jpg', 'productUrl': '//www.lazada.co.id/products/showcase-gea-expo-800ahcn-i413255794-s461181642.html?search=1', 'sku': '413255794_ID', 'skuId': '461181642'}]",0,"[10100871, 16308]",query:;nid:413255794;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:413255794_ID;price:11550080.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413255794;sku_id:461181642;shop_id:14855,"[{'sku': '413255794_ID-461181642', 'skuId': '461181642', 'count': 0}]",413255794,202919010403928202917407803928203027413203928,461181642,True,0
44,Kulkas Side By Side GEA Type: RC-83WS (Khusus Daerah Medan),407765091,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '407765091', 'x_ad': '1', 'x_object_id': '407765091'}",//www.lazada.co.id/products/kulkas-side-by-side-gea-type-rc-83ws-khusus-daerah-medan-i407765091-s451022842.html?search=1,https://id-live-01.slatic.net/original/41b318c73af9dd266807a8d342082c66.jpg,11500000.00,Rp11.500.000,10500000.00,null,Rp10.500.000,-9%,0,0,,nt_product,Kota Medan,407765091_ID-451022842,407765091_ID,[{'id': '407765091_ID-451022842'}],"['BARANG BARU 100% ORIGINAL BERGARANSI RESMI', 'GEA RC-83WS Side by Side Kulkas 2 Pintu merupakan lemari es berkapasitas besar yang dapat digunakan untuk menyimpan berbagai macam kebutuhan rumah tangga seperti makanan, daging, buah-buahan, dan sayuran. Dilengkapi pula dengan tombol layar sentuh.Highlight Produk', '-Desain laci mudah digeser', '-Bebas CFC', '-Sistem anti bunga es', '-Panel LED dengan layar sentuh', '-Fungsi Alarm', '-Lampu interior LED (kabin pembeku & pendingin)', '-Design Laci Mudah geser', '-Pintu bisa dibalik', '-Kaki bisa diaturSpesifikasi Produk', 'Warna : Hitam', 'Daya Listrik :195 Watt', 'Dimensi :92 x 75 x 179 cm', 'Berat :118 Kg', 'Kapasitas: 636 Liter', 'Refrigrant :R-600A', 'Garansi: 1 tahun Service/Spare Part dan 3 Tahun Kompressor']",9053,GEA,100041515,100041515,Swara agung electronic,"[{'image': 'https://id-live-01.slatic.net/original/41b318c73af9dd266807a8d342082c66.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-side-by-side-gea-type-rc-83ws-khusus-daerah-medan-i407765091-s451022842.html?search=1', 'sku': '407765091_ID', 'skuId': '451022842'}]",0,"[10100871, 16308]",query:;nid:407765091;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:407765091_ID;price:10500000.00;client:desktop;supplier_id:100041515;asc_category_id:16308;item_id:407765091;sku_id:451022842;shop_id:2947,"[{'sku': '407765091_ID-451022842', 'skuId': '451022842', 'count': 0}]",407765091,,451022842,True,0
45,Gea Sd-256 Sliding Flat Glass Freezer / Freezer Kaca Datar,413266536,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413266536', 'x_ad': '1', 'x_object_id': '413266536'}",//www.lazada.co.id/products/gea-sd-256-sliding-flat-glass-freezer-freezer-kaca-datar-i413266536-s461110296.html?search=1,https://id-live-01.slatic.net/original/4964435495a71e74c5b38b369e4e18d5.jpg,4400000.00,Rp4.400.000,3855000.00,null,Rp3.855.000,-12%,0,,,nt_product,Kota Jakarta Pusat,413266536_ID-461110296,413266536_ID,[{'id': '413266536_ID-461110296'}],"['Fitur :', '- LED light', '- Key lock', '- Castor', '- Flat glass sliding', '- Refrigerant R134a', 'Volume : 256 L', 'Kapasitas : -', 'Suhu : -18 - 20°C', 'Watt : 220 W', 'PxLxT (mm) : 1070 x 600 x 850', 'Berat : 48 kg', 'Basket : 1']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/4964435495a71e74c5b38b369e4e18d5.jpg', 'productUrl': '//www.lazada.co.id/products/gea-sd-256-sliding-flat-glass-freezer-freezer-kaca-datar-i413266536-s461110296.html?search=1', 'sku': '413266536_ID', 'skuId': '461110296'}]",0,"[10100871, 16308]",query:;nid:413266536;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:413266536_ID;price:3855000.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413266536;sku_id:461110296;shop_id:14855,"[{'sku': '413266536_ID-461110296', 'skuId': '461110296', 'count': 0}]",413266536,202919010403928202917407803928203027413203928,461110296,True,0
46,Price comparison GEA KULKAS KABINET FREEZER GEA GF-250 PEMBEKU,413159688,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413159688', 'x_ad': '1', 'x_object_id': '413159688'}",//www.lazada.co.id/products/price-comparison-gea-kulkas-kabinet-freezer-gea-gf-250-pembeku-i413159688-s460834649.html?search=1,https://id-live-01.slatic.net/original/ead3bd93d0be301f3039195ac473eb84.jpg,5900000.00,Rp5.900.000,4990000.00,null,Rp4.990.000,-15%,0,,,nt_product,Kota Jakarta Pusat,413159688_ID-460834649,413159688_ID,[{'id': '413159688_ID-460834649'}],"['Kesempatan bisnis kamu untuk go internasional akan semakin bertambah dengan adanya toko online, karena produk atau jasa yang kamu tawarkan bisa ditemukan dengan mudah oleh pembeli potensial dari negara manapun.GEA KULKAS KABINET FREEZER GEA GF-250 PEMBEKUada di Home Appliances > Kitchen Appliances > Refrigerators. Produk ini didiskontokan. Klik tombol Check Price dengan cepat untuk memperbarui harganya. Beberapa toko online pada jumlah tertentu akan memberikan point reward yang dapat berupa kupon, point dan sebagainya yang bisa kita gunakan lagi untuk berbelanja kebutuhan kita. Point-point ini tentu membuat belanja hemat. Terdapat banyak sistem pembayaran : belanja online lewat toko online memberikan anda kemudahan dalam pembayaran, bisa transfer rekening hingga cod (cash on delivery). Pembeli tidak harus repot membawa belanjaan karena semua akan diantarkan langsung ke tempat tujuan. Sedangkan bagi penjual, kenyamanan dan kemudahan ini dirasakan dengan peluang terjadinya penjualan yang selalu terbuka lebar.']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/ead3bd93d0be301f3039195ac473eb84.jpg', 'productUrl': '//www.lazada.co.id/products/price-comparison-gea-kulkas-kabinet-freezer-gea-gf-250-pembeku-i413159688-s460834649.html?search=1', 'sku': '413159688_ID', 'skuId': '460834649'}]",0,"[10100871, 16308]",query:;nid:413159688;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:413159688_ID;price:4990000.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413159688;sku_id:460834649;shop_id:14855,"[{'sku': '413159688_ID-460834649', 'skuId': '460834649', 'count': 0}]",413159688,203027413203928,460834649,True,0
47,GEA Display Cooler / Showcase Expo-90 -Putih - Khusus JABODETABEK,1448091,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:1;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:3;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:4;spell_correct_bid:1;lzd_search_rerank_bid:4;search_recall_bucket_id:4;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1028868', 'x_ad': '1', 'x_object_id': '1028868'}",//www.lazada.co.id/products/gea-display-cooler-showcase-expo-90-putih-khusus-jabodetabek-i1028868-s1225954.html?search=1,https://id-test-11.slatic.net/p/gea-display-cooler-showcase-expo-90-putih-khusus-jabodetabek-5407-1908441-89a356358dc07c633bac53b87b299075-catalog_233.jpg,NaN,NaN,2100900.00,null,Rp2.100.900,NaN,0,,Tersedia Pilihan Cicilan,nt_product,Kota Jakarta Pusat,GE115HABF1CRANID-1372644,GE115HABF1CRANID,[{'id': 'GE115HABF1CRANID-1372644'}],"['Interior Lamp On Top', 'Fan Cooling System', 'Double Layer Glass Door', 'Adjustable Shelves']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-test-11.slatic.net/p/gea-display-cooler-showcase-expo-90-putih-khusus-jabodetabek-5407-1908441-89a356358dc07c633bac53b87b299075-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-display-cooler-showcase-expo-90-putih-khusus-jabodetabek-i1028868-s1225954.html?search=1', 'sku': 'GE115HABF1CRANID', 'skuId': '1225954'}]",0,"[10100871, 16308]",query:;nid:1448091;src:LazadaMainSrp;rn:01fb2ae482f22585578bacbc35c1a242;region:id;sku:GE115HABF1CRANID;price:2100900.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:1028868;sku_id:1225954;shop_id:14855,"[{'sku': 'GE115HABF1CRANID-1372644', 'skuId': '1225954', 'count': 0}]",1028868,202291208503928202919010403928202917407803928203027413203928,1225954,True,0
